Run_ID,Test_Start,Station_ID,Serial_Number,Test_Socket,Test_Status,Test_Time_Sec,Step_Name,Data
1387,2022-06-21T09:02:01.000Z,BRM-DQ1VH63,352C4075,-1,Passed,775,Apply DUT Power,0.128
1388,2022-06-21T09:15:17.000Z,BRM-DQ1VH63,352C4076,-1,Passed,1161,Apply DUT Power,0.14
1389,2022-06-21T09:44:08.000Z,BRM-DQ1VH63,352C4077,-1,Failed,570,Apply DUT Power,0.142
1390,2022-06-21T10:14:05.000Z,BRM-DQ1VH63,352C4078,-1,Passed,793,Apply DUT Power,0.129
1391,2022-06-21T12:57:15.000Z,BRM-DQ1VH63,352C4079,-1,Passed,2287,Apply DUT Power,0.138
1392,2022-06-21T13:43:13.000Z,BRM-DQ1VH63,352C4080,-1,Passed,1341,Apply DUT Power,0.146
1393,2022-06-22T10:53:35.000Z,BRM-DQ1VH63,352C4081,-1,Passed,665,Apply DUT Power,0.125
1394,2022-06-22T11:39:19.000Z,BRM-DQ1VH63,352C4082,-1,Passed,592,Apply DUT Power,0.151
1395,2022-06-22T12:06:19.000Z,BRM-DQ1VH63,352C4083,-1,Passed,803,Apply DUT Power,0.133
1396,2022-06-22T12:22:51.000Z,BRM-DQ1VH63,352C4084,-1,Passed,773,Apply DUT Power,0.128
1397,2022-06-22T12:39:54.000Z,BRM-DQ1VH63,352C4085,-1,Passed,773,Apply DUT Power,0.12
1398,2022-06-22T12:53:29.000Z,BRM-DQ1VH63,352C4086,-1,Passed,695,Apply DUT Power,0.125
1399,2022-06-22T13:05:31.000Z,BRM-DQ1VH63,352C4077,-1,Passed,589,Apply DUT Power,0.118
1400,2022-06-22T13:18:03.000Z,BRM-DQ1VH63,352C4070,-1,Failed,868,Apply DUT Power,0.122
1402,2022-06-23T12:59:35.000Z,BRM-DQ1VH63,352C4066,-1,Passed,607,Apply DUT Power,0.132
1403,2022-06-23T13:12:59.000Z,BRM-DQ1VH63,352C4070,-1,Passed,604,Apply DUT Power,0.138
1408,2022-06-24T04:56:40.000Z,BRM-DQ1VH63,352C4087,-1,Passed,590,Apply DUT Power,0.14
1409,2022-06-24T05:06:44.000Z,BRM-DQ1VH63,352C4089,-1,Passed,654,Apply DUT Power,0.129
1410,2022-06-24T05:18:20.000Z,BRM-DQ1VH63,352C4090,-1,Passed,588,Apply DUT Power,0.126
1411,2022-06-24T05:28:18.000Z,BRM-DQ1VH63,352C4091,-1,Passed,749,Apply DUT Power,0.121
1412,2022-06-24T05:42:16.000Z,BRM-DQ1VH63,352C4092,-1,Passed,680,Apply DUT Power,0.114
1413,2022-06-24T05:58:04.000Z,BRM-DQ1VH63,352C4093,-1,Passed,1914,Apply DUT Power,0.132
1414,2022-06-24T06:32:31.000Z,BRM-DQ1VH63,352C4094,-1,Passed,711,Apply DUT Power,0.126
1415,2022-06-24T06:44:55.000Z,BRM-DQ1VH63,352C4095,-1,Passed,824,Apply DUT Power,0.133
1416,2022-06-24T07:02:14.000Z,BRM-DQ1VH63,352C4096,-1,Passed,912,Apply DUT Power,0.133
1417,2022-06-24T07:19:15.000Z,BRM-DQ1VH63,352C4097,-1,Passed,741,Apply DUT Power,0.118
1418,2022-06-24T07:32:08.000Z,BRM-DQ1VH63,352C4098,-1,Passed,707,Apply DUT Power,0.126
1419,2022-06-24T07:52:34.000Z,BRM-DQ1VH63,352C4099,-1,Passed,756,Apply DUT Power,0.124
1420,2022-06-24T08:23:49.000Z,BRM-DQ1VH63,352C4100,-1,Passed,803,Apply DUT Power,0.135
1421,2022-06-24T08:39:26.000Z,BRM-DQ1VH63,352C4101,-1,Passed,2330,Apply DUT Power,0.122
1422,2022-06-24T09:19:21.000Z,BRM-DQ1VH63,352C4102,-1,Failed,1114,Apply DUT Power,0.142
1423,2022-06-24T09:39:34.000Z,BRM-DQ1VH63,352C4102,-1,Failed,816,Apply DUT Power,0.113
1424,2022-06-24T09:54:59.000Z,BRM-DQ1VH63,352C4103,-1,Passed,657,Apply DUT Power,0.139
1425,2022-06-24T10:06:29.000Z,BRM-DQ1VH63,352C4104,-1,Passed,670,Apply DUT Power,0.119
1426,2022-06-24T10:17:54.000Z,BRM-DQ1VH63,352C4105,-1,Passed,830,Apply DUT Power,0.125
1427,2022-06-24T10:44:35.000Z,BRM-DQ1VH63,352C4106,-1,Passed,3566,Apply DUT Power,0.143
1429,2022-06-24T11:58:39.000Z,BRM-DQ1VH63,352C4102,-1,Failed,698,Apply DUT Power,0.124
1431,2022-06-25T04:09:39.000Z,BRM-DQ1VH63,352C4102,-1,Passed,651,Apply DUT Power,0.13
1432,2022-06-25T04:23:05.000Z,BRM-DQ1VH63,352C4107,-1,Passed,646,Apply DUT Power,0.143
1433,2022-06-25T04:35:27.000Z,BRM-DQ1VH63,352C4108,-1,Passed,660,Apply DUT Power,0.123
1434,2022-06-25T04:47:25.000Z,BRM-DQ1VH63,352C4109,-1,Passed,646,Apply DUT Power,0.138
1435,2022-06-25T04:59:08.000Z,BRM-DQ1VH63,352C4110,-1,Passed,594,Apply DUT Power,0.134
1436,2022-06-25T05:10:59.000Z,BRM-DQ1VH63,352C4111,-1,Passed,627,Apply DUT Power,0.136
1437,2022-06-25T05:22:17.000Z,BRM-DQ1VH63,352C4112,-1,Passed,3240,Apply DUT Power,0.118
1438,2022-06-25T06:19:30.000Z,BRM-DQ1VH63,352C4113,-1,Passed,625,Apply DUT Power,0.124
1439,2022-06-25T06:30:56.000Z,BRM-DQ1VH63,352C4114,-1,Passed,1591,Apply DUT Power,0.143
1440,2022-06-25T07:02:00.000Z,BRM-DQ1VH63,352C4115,-1,Passed,701,Apply DUT Power,0.142
1441,2022-06-25T07:14:23.000Z,BRM-DQ1VH63,352C4116,-1,Passed,644,Apply DUT Power,0.14
1442,2022-06-25T07:27:23.000Z,BRM-DQ1VH63,352C4117,-1,Passed,706,Apply DUT Power,0.125
1443,2022-06-25T07:40:18.000Z,BRM-DQ1VH63,352C4118,-1,Passed,569,Apply DUT Power,0.138
1444,2022-06-25T07:53:36.000Z,BRM-DQ1VH63,352C4119,-1,Passed,704,Apply DUT Power,0.137
1445,2022-06-25T08:06:27.000Z,BRM-DQ1VH63,352C4120,-1,Failed,862,Apply DUT Power,0.134
1446,2022-06-25T08:24:05.000Z,BRM-DQ1VH63,352C4121,-1,Passed,1201,Apply DUT Power,0.134
1447,2022-06-27T13:14:42.000Z,BRM-DQ1VH63,352C1283,-1,Passed,541,Apply DUT Power,0.134
1448,2022-06-28T09:25:13.000Z,BRM-DQ1VH63,352C4122,-1,Passed,704,Apply DUT Power,0.119
1449,2022-06-28T09:37:55.000Z,BRM-DQ1VH63,352C4123,-1,Passed,616,Apply DUT Power,0.123
1450,2022-06-28T09:49:58.000Z,BRM-DQ1VH63,352C4124,-1,Passed,541,Apply DUT Power,0.125
1451,2022-06-28T10:00:36.000Z,BRM-DQ1VH63,352C4125,-1,Passed,2273,Apply DUT Power,0.123
1452,2022-06-28T10:39:31.000Z,BRM-DQ1VH63,352C4120,-1,Failed,1526,Apply DUT Power,0.137
1453,2022-06-28T12:01:03.000Z,BRM-DQ1VH63,352C4126,-1,Passed,990,Apply DUT Power,0.117
1454,2022-06-28T12:18:12.000Z,BRM-DQ1VH63,352C4127,-1,Passed,672,Apply DUT Power,0.131
1455,2022-06-28T12:31:42.000Z,BRM-DQ1VH63,352C4128,-1,Passed,923,Apply DUT Power,0.133
1456,2022-06-28T12:48:14.000Z,BRM-DQ1VH63,352C4129,-1,Passed,1484,Apply DUT Power,0.123
1457,2022-06-28T13:13:20.000Z,BRM-DQ1VH63,352C4120,-1,Passed,775,Apply DUT Power,0.133
1458,2022-06-28T13:27:55.000Z,BRM-DQ1VH63,352C4130,-1,Passed,626,Apply DUT Power,0.124
1459,2022-06-28T13:41:26.000Z,BRM-DQ1VH63,352C4131,-1,Passed,1418,Apply DUT Power,0.125
1460,2022-06-28T14:06:23.000Z,BRM-DQ1VH63,352C4132,-1,Passed,1715,Apply DUT Power,0.124
1461,2022-06-28T15:02:16.000Z,BRM-DQ1VH63,352C4133,-1,Passed,718,Apply DUT Power,0.132
1462,2022-06-28T15:20:04.000Z,BRM-DQ1VH63,352C4134,-1,Passed,1384,Apply DUT Power,0.125
1463,2022-06-28T15:45:07.000Z,BRM-DQ1VH63,352C4135,-1,Passed,44399,Apply DUT Power,0.135
1464,2022-06-29T04:05:44.000Z,BRM-DQ1VH63,352C4136,-1,Passed,637,Apply DUT Power,0.121
1465,2022-06-29T04:16:32.000Z,BRM-DQ1VH63,352C4137,-1,Passed,974,Apply DUT Power,0.124
1466,2022-06-29T04:33:03.000Z,BRM-DQ1VH63,352C4138,-1,Passed,616,Apply DUT Power,0.122
1467,2022-06-29T04:43:46.000Z,BRM-DQ1VH63,352C4139,-1,Passed,570,Apply DUT Power,0.119
1468,2022-06-29T04:53:27.000Z,BRM-DQ1VH63,352C4140,-1,Passed,575,Apply DUT Power,0.137
1469,2022-06-29T05:03:22.000Z,BRM-DQ1VH63,352C4141,-1,Passed,837,Apply DUT Power,0.14
1470,2022-06-29T05:21:47.000Z,BRM-DQ1VH63,352C4142,-1,Passed,693,Apply DUT Power,0.122
1471,2022-06-29T05:40:22.000Z,BRM-DQ1VH63,352C4143,-1,Passed,798,Apply DUT Power,0.119
1472,2022-06-29T05:54:21.000Z,BRM-DQ1VH63,352C4144,-1,Passed,626,Apply DUT Power,0.12
1473,2022-06-29T06:05:27.000Z,BRM-DQ1VH63,352C4145,-1,Passed,675,Apply DUT Power,0.136
1474,2022-06-29T06:18:18.000Z,BRM-DQ1VH63,352C4146,-1,Passed,2162,Apply DUT Power,0.121
1475,2022-06-29T06:55:35.000Z,BRM-DQ1VH63,352C4147,-1,Passed,769,Apply DUT Power,0.119
1476,2022-06-29T10:14:40.000Z,BRM-DQ1VH63,352C3409,-1,Passed,608,Apply DUT Power,0.13
1477,2022-06-30T04:57:30.000Z,BRM-DQ1VH63,352C4148,-1,Passed,576,Apply DUT Power,0.131
1478,2022-06-30T05:07:28.000Z,BRM-DQ1VH63,352C4149,-1,Passed,567,Apply DUT Power,0.117
1479,2022-06-30T05:18:29.000Z,BRM-DQ1VH63,352C4150,-1,Passed,657,Apply DUT Power,0.119
1480,2022-06-30T05:30:48.000Z,BRM-DQ1VH63,352C4151,-1,Passed,805,Apply DUT Power,0.131
1481,2022-06-30T05:45:02.000Z,BRM-DQ1VH63,352C4152,-1,Passed,735,Apply DUT Power,0.121
1482,2022-06-30T05:59:18.000Z,BRM-DQ1VH63,352C4153,-1,Passed,736,Apply DUT Power,0.129
1483,2022-06-30T06:21:42.000Z,BRM-DQ1VH63,352C4154,-1,Passed,734,Apply DUT Power,0.123
1484,2022-06-30T06:43:34.000Z,BRM-DQ1VH63,352C4155,-1,Passed,861,Apply DUT Power,0.14
1485,2022-06-30T07:01:05.000Z,BRM-DQ1VH63,352C4156,-1,Passed,1799,Apply DUT Power,0.126
1486,2022-06-30T07:39:20.000Z,BRM-DQ1VH63,352C4157,-1,Passed,941,Apply DUT Power,0.115
1487,2022-06-30T07:55:58.000Z,BRM-DQ1VH63,352C4158,-1,Passed,716,Apply DUT Power,0.121
1488,2022-06-30T08:22:28.000Z,BRM-DQ1VH63,352C4159,-1,Failed,972,Apply DUT Power,0.146
1489,2022-06-30T08:41:19.000Z,BRM-DQ1VH63,352C4159,-1,Failed,703,Apply DUT Power,0.109
1490,2022-06-30T09:00:11.000Z,BRM-DQ1VH63,352C4163,-1,Passed,628,Apply DUT Power,0.117
1491,2022-06-30T09:11:23.000Z,BRM-DQ1VH63,352C4164,-1,Passed,1258,Apply DUT Power,0.118
1492,2022-06-30T09:32:35.000Z,BRM-DQ1VH63,352C4165,-1,Passed,673,Apply DUT Power,0.113
1493,2022-06-30T09:51:07.000Z,BRM-DQ1VH63,352C4166,-1,Passed,1060,Apply DUT Power,0.12
1494,2022-06-30T10:24:49.000Z,BRM-DQ1VH63,352C4159,-1,Passed,555,Apply DUT Power,0.113
1498,2022-07-01T10:19:06.000Z,BRM-DQ1VH63,352C0562,-1,Passed,549,Apply DUT Power,0.126
1499,2022-07-01T14:03:04.000Z,BRM-DQ1VH63,352C4167,-1,Passed,928,Apply DUT Power,0.128
1500,2022-07-01T14:22:07.000Z,BRM-DQ1VH63,352C4168,-1,Passed,992,Apply DUT Power,0.133
1501,2022-07-01T15:22:48.000Z,BRM-DQ1VH63,352C4169,-1,Passed,641,Apply DUT Power,0.117
1502,2022-07-01T15:34:16.000Z,BRM-DQ1VH63,352C4170,-1,Passed,794,Apply DUT Power,0.41
1503,2022-07-02T03:52:27.000Z,BRM-DQ1VH63,352C4171,-1,Passed,656,Apply DUT Power,0.12
1504,2022-07-02T04:04:30.000Z,BRM-DQ1VH63,352C4172,-1,Passed,610,Apply DUT Power,0.123
1505,2022-07-02T04:15:18.000Z,BRM-DQ1VH63,352C4173,-1,Passed,655,Apply DUT Power,0.11
1506,2022-07-02T04:26:39.000Z,BRM-DQ1VH63,352C4174,-1,Passed,765,Apply DUT Power,0.115
1507,2022-07-02T04:43:11.000Z,BRM-DQ1VH63,352C4175,-1,Passed,957,Apply DUT Power,0.123
1508,2022-07-02T05:17:21.000Z,BRM-DQ1VH63,352C4176,-1,Passed,559,Apply DUT Power,0.121
1509,2022-07-02T05:27:43.000Z,BRM-DQ1VH63,352C4177,-1,Passed,636,Apply DUT Power,0.119
1510,2022-07-02T05:45:44.000Z,BRM-DQ1VH63,352C4178,-1,Passed,1912,Apply DUT Power,0.117
1511,2022-07-02T06:18:08.000Z,BRM-DQ1VH63,352C4179,-1,Passed,807,Apply DUT Power,0.119
1512,2022-07-02T06:37:20.000Z,BRM-DQ1VH63,352C4180,-1,Passed,1646,Apply DUT Power,0.126
1513,2022-07-02T07:06:01.000Z,BRM-DQ1VH63,352C4181,-1,Passed,966,Apply DUT Power,0.128
1514,2022-07-05T04:10:02.000Z,BRM-DQ1VH63,352C4182,-1,Passed,553,Apply DUT Power,0.127
1515,2022-07-05T04:19:35.000Z,BRM-DQ1VH63,352C4183,-1,Failed,706,Apply DUT Power,0.128
1518,2022-07-05T04:37:33.000Z,BRM-DQ1VH63,352C4183,-1,Passed,561,Apply DUT Power,0.118
1519,2022-07-05T04:47:09.000Z,BRM-DQ1VH63,352C4184,-1,Passed,667,Apply DUT Power,0.126
1520,2022-07-05T04:59:36.000Z,BRM-DQ1VH63,352C4185,-1,Passed,586,Apply DUT Power,0.121
1521,2022-07-05T05:10:11.000Z,BRM-DQ1VH63,352C4186,-1,Passed,564,Apply DUT Power,0.134
1522,2022-07-05T05:30:32.000Z,BRM-DQ1VH63,352C4187,-1,Passed,1302,Apply DUT Power,0.133
1523,2022-07-05T05:53:10.000Z,BRM-DQ1VH63,352C4188,-1,Passed,735,Apply DUT Power,0.12
1524,2022-07-05T06:08:21.000Z,BRM-DQ1VH63,352C4189,-1,Passed,642,Apply DUT Power,0.124
1525,2022-07-05T06:21:05.000Z,BRM-DQ1VH63,352C4190,-1,Passed,1784,Apply DUT Power,0.12
1526,2022-07-05T06:51:05.000Z,BRM-DQ1VH63,352C4191,-1,Passed,625,Apply DUT Power,0.121
1527,2022-07-05T07:06:29.000Z,BRM-DQ1VH63,352C4192,-1,Passed,542,Apply DUT Power,0.131
1528,2022-07-05T07:15:55.000Z,BRM-DQ1VH63,352C4193,-1,Passed,682,Apply DUT Power,0.131
1529,2022-07-05T07:31:52.000Z,BRM-DQ1VH63,352C4194,-1,Passed,717,Apply DUT Power,0.132
1530,2022-07-05T07:44:51.000Z,BRM-DQ1VH63,352C4195,-1,Passed,644,Apply DUT Power,0.118
1531,2022-07-05T07:56:57.000Z,BRM-DQ1VH63,352C4196,-1,Passed,649,Apply DUT Power,0.12
1532,2022-07-05T08:22:43.000Z,BRM-DQ1VH63,352C4197,-1,Failed,816,Apply DUT Power,0.125
1537,2022-07-05T10:25:29.000Z,BRM-DQ1VH63,352C4199,-1,Passed,830,Apply DUT Power,0.111
1538,2022-07-05T10:40:44.000Z,BRM-DQ1VH63,352C4198,-1,Passed,1016,Apply DUT Power,0.12
1539,2022-07-05T12:02:04.000Z,BRM-DQ1VH63,352C4200,-1,Passed,1344,Apply DUT Power,0.124
1540,2022-07-05T12:27:03.000Z,BRM-DQ1VH63,352C4201,-1,Passed,673,Apply DUT Power,0.119
1541,2022-07-05T12:59:28.000Z,BRM-DQ1VH63,352C4202,-1,Passed,943,Apply DUT Power,0.13
1542,2022-07-05T13:17:02.000Z,BRM-DQ1VH63,352C4197,-1,Passed,595,Apply DUT Power,0.119
1543,2022-07-05T13:28:42.000Z,BRM-DQ1VH63,352C4203,-1,Passed,1579,Apply DUT Power,0.128
1544,2022-07-05T13:56:06.000Z,BRM-DQ1VH63,352C4204,-1,Passed,680,Apply DUT Power,0.132
1545,2022-07-05T14:12:13.000Z,BRM-DQ1VH63,352C4205,-1,Passed,611,Apply DUT Power,0.12
1546,2022-07-05T14:23:07.000Z,BRM-DQ1VH63,352C4206,-1,Passed,699,Apply DUT Power,0.123
1547,2022-07-06T10:13:42.000Z,BRM-DQ1VH63,352C4207,-1,Passed,758,Apply DUT Power,0.136
1548,2022-07-06T10:31:12.000Z,BRM-DQ1VH63,352B7178,-1,Passed,517,Apply DUT Power,0.138
1549,2022-07-06T10:41:25.000Z,BRM-DQ1VH63,352C4208,-1,Passed,932,Apply DUT Power,0.132
1550,2022-07-06T11:38:00.000Z,BRM-DQ1VH63,352C4209,-1,Passed,611,Apply DUT Power,0.136
1551,2022-07-06T11:52:00.000Z,BRM-DQ1VH63,352C4210,-1,Passed,726,Apply DUT Power,0.122
1552,2022-07-06T12:06:53.000Z,BRM-DQ1VH63,352C4211,-1,Passed,755,Apply DUT Power,0.117
1553,2022-07-06T12:21:47.000Z,BRM-DQ1VH63,352C4212,-1,Passed,833,Apply DUT Power,0.129
1554,2022-07-06T12:36:27.000Z,BRM-DQ1VH63,352C4213,-1,Passed,778,Apply DUT Power,0.117
1555,2022-07-06T13:02:41.000Z,BRM-DQ1VH63,352C4214,-1,Passed,670,Apply DUT Power,0.127
1556,2022-07-06T13:15:09.000Z,BRM-DQ1VH63,352C4215,-1,Passed,624,Apply DUT Power,0.129
1557,2022-07-06T13:29:03.000Z,BRM-DQ1VH63,352C4216,-1,Passed,559,Apply DUT Power,0.127
1558,2022-07-06T13:48:26.000Z,BRM-DQ1VH63,352C4217,-1,Passed,1642,Apply DUT Power,0.117
1559,2022-07-06T14:23:27.000Z,BRM-DQ1VH63,352C4218,-1,Passed,3260,Apply DUT Power,0.129
1560,2022-07-07T03:49:35.000Z,BRM-DQ1VH63,352C4219,-1,Passed,912,Apply DUT Power,0.131
1561,2022-07-07T04:04:58.000Z,BRM-DQ1VH63,352C4220,-1,Passed,589,Apply DUT Power,0.137
1562,2022-07-07T04:15:00.000Z,BRM-DQ1VH63,352C4221,-1,Passed,556,Apply DUT Power,0.117
1563,2022-07-07T04:24:34.000Z,BRM-DQ1VH63,352C4222,-1,Failed,568,Apply DUT Power,0.117
1564,2022-07-07T04:38:58.000Z,BRM-DQ1VH63,352C4222,-1,Passed,544,Apply DUT Power,0.113
1565,2022-07-07T04:48:12.000Z,BRM-DQ1VH63,352C4223,-1,Passed,622,Apply DUT Power,0.131
1566,2022-07-07T04:58:59.000Z,BRM-DQ1VH63,352C4224,-1,Passed,590,Apply DUT Power,0.121
1567,2022-07-07T05:10:08.000Z,BRM-DQ1VH63,352C4225,-1,Passed,850,Apply DUT Power,0.128
1568,2022-07-07T05:34:01.000Z,BRM-DQ1VH63,352C4226,-1,Passed,713,Apply DUT Power,0.135
1569,2022-07-07T05:46:21.000Z,BRM-DQ1VH63,352C4227,-1,Passed,956,Apply DUT Power,0.139
1570,2022-07-07T06:03:24.000Z,BRM-DQ1VH63,352C4228,-1,Passed,659,Apply DUT Power,0.129
1571,2022-07-07T06:19:51.000Z,BRM-DQ1VH63,352C4229,-1,Passed,980,Apply DUT Power,0.128
1572,2022-07-07T06:48:03.000Z,BRM-DQ1VH63,352C4230,-1,Passed,695,Apply DUT Power,0.123
1573,2022-07-07T07:05:10.000Z,BRM-DQ1VH63,352C4231,-1,Passed,648,Apply DUT Power,0.125
1574,2022-07-07T07:16:28.000Z,BRM-DQ1VH63,352C4232,-1,Passed,638,Apply DUT Power,0.144
1575,2022-07-07T07:27:23.000Z,BRM-DQ1VH63,352C4233,-1,Passed,1553,Apply DUT Power,0.123
1576,2022-07-07T08:24:22.000Z,BRM-DQ1VH63,352C4234,-1,Passed,635,Apply DUT Power,0.118
1577,2022-07-07T08:35:26.000Z,BRM-DQ1VH63,352C4235,-1,Passed,764,Apply DUT Power,0.112
1578,2022-07-07T08:48:55.000Z,BRM-DQ1VH63,352C4236,-1,Passed,1574,Apply DUT Power,0.12
1579,2022-07-07T09:26:36.000Z,BRM-DQ1VH63,352C4237,-1,Passed,1008,Apply DUT Power,0.128
1580,2022-07-07T09:48:36.000Z,BRM-DQ1VH63,352C4238,-1,Passed,1205,Apply DUT Power,0.121
1582,2022-07-07T10:26:22.000Z,BRM-DQ1VH63,352C4240,-1,Passed,819,Apply DUT Power,0.121
1583,2022-07-07T10:46:01.000Z,BRM-DQ1VH63,352C4241,-1,Passed,644,Apply DUT Power,0.032
1584,2022-07-07T11:39:01.000Z,BRM-DQ1VH63,352C4239,-1,Passed,600,Apply DUT Power,0.125
1585,2022-07-07T12:00:51.000Z,BRM-DQ1VH63,352C4242,-1,Passed,663,Apply DUT Power,0.123
1586,2022-07-07T12:12:13.000Z,BRM-DQ1VH63,352C4243,-1,Passed,608,Apply DUT Power,0.133
1587,2022-07-07T14:16:16.000Z,BRM-DQ1VH63,352C4244,-1,Passed,673,Apply DUT Power,0.138
1588,2022-07-07T14:30:46.000Z,BRM-DQ1VH63,352C4245,-1,Passed,1028,Apply DUT Power,0.139
1589,2022-07-07T14:55:51.000Z,BRM-DQ1VH63,352C4246,-1,Passed,755,Apply DUT Power,0.135
1590,2022-07-07T15:28:20.000Z,BRM-DQ1VH63,352C4247,-1,Passed,45803,Apply DUT Power,0.127
1591,2022-07-08T04:13:00.000Z,BRM-DQ1VH63,352C4248,-1,Passed,839,Apply DUT Power,0.12
1592,2022-07-08T04:27:09.000Z,BRM-DQ1VH63,352C4249,-1,Passed,598,Apply DUT Power,0.133
1593,2022-07-08T04:37:20.000Z,BRM-DQ1VH63,352C4250,-1,Passed,576,Apply DUT Power,0.127
1594,2022-07-08T04:47:14.000Z,BRM-DQ1VH63,352C4251,-1,Passed,652,Apply DUT Power,0.131
1595,2022-07-08T04:58:16.000Z,BRM-DQ1VH63,352C4252,-1,Passed,570,Apply DUT Power,0.14
1596,2022-07-08T05:08:11.000Z,BRM-DQ1VH63,352C4253,-1,Passed,562,Apply DUT Power,0.124
1597,2022-07-08T05:17:51.000Z,BRM-DQ1VH63,352C4254,-1,Passed,581,Apply DUT Power,0.119
1598,2022-07-08T05:45:26.000Z,BRM-DQ1VH63,352C4255,-1,Passed,791,Apply DUT Power,0.129
1599,2022-07-08T06:00:08.000Z,BRM-DQ1VH63,352C4256,-1,Passed,1061,Apply DUT Power,0.132
1600,2022-07-08T06:18:21.000Z,BRM-DQ1VH63,352C4257,-1,Passed,1706,Apply DUT Power,0.117
1601,2022-07-08T06:47:33.000Z,BRM-DQ1VH63,352C4258,-1,Passed,659,Apply DUT Power,0.123
1602,2022-07-08T06:59:32.000Z,BRM-DQ1VH63,352C4259,-1,Passed,988,Apply DUT Power,0.12
1603,2022-07-08T07:16:21.000Z,BRM-DQ1VH63,352C4261,-1,Passed,954,Apply DUT Power,0.128
1604,2022-07-08T07:34:46.000Z,BRM-DQ1VH63,352C4260,-1,Passed,1685,Apply DUT Power,0.135
1605,2022-07-08T08:42:37.000Z,BRM-DQ1VH63,352C4262,-1,Passed,1417,Apply DUT Power,0.123
1606,2022-07-08T09:17:16.000Z,BRM-DQ1VH63,352C4263,-1,Passed,1491,Apply DUT Power,0.126
1608,2022-07-08T09:56:16.000Z,BRM-DQ1VH63,352C4264,-1,Passed,772,Apply DUT Power,0.109
1609,2022-07-08T10:09:48.000Z,BRM-DQ1VH63,352C4265,-1,Passed,849,Apply DUT Power,0.113
1610,2022-07-08T10:24:51.000Z,BRM-DQ1VH63,352C4266,-1,Passed,610,Apply DUT Power,0.129
1611,2022-07-08T10:56:43.000Z,BRM-DQ1VH63,352C4267,-1,Passed,685,Apply DUT Power,0.128
1612,2022-07-08T11:41:12.000Z,BRM-DQ1VH63,352C4268,-1,Passed,718,Apply DUT Power,0.126
1613,2022-07-08T12:06:46.000Z,BRM-DQ1VH63,352C4269,-1,Passed,610,Apply DUT Power,0.117
1615,2022-07-08T12:43:16.000Z,BRM-DQ1VH63,352C4270,-1,Passed,538,Apply DUT Power,0.112
1616,2022-07-08T12:52:31.000Z,BRM-DQ1VH63,352C4271,-1,Failed,634,Apply DUT Power,0.136
1617,2022-07-09T04:11:35.000Z,BRM-DQ1VH63,352C4272,-1,Passed,578,Apply DUT Power,0.134
1618,2022-07-09T04:21:38.000Z,BRM-DQ1VH63,352C4273,-1,Passed,602,Apply DUT Power,0.127
1619,2022-07-09T04:32:30.000Z,BRM-DQ1VH63,352C4274,-1,Passed,617,Apply DUT Power,0.14
1620,2022-07-09T04:44:11.000Z,BRM-DQ1VH63,352C4275,-1,Passed,559,Apply DUT Power,0.114
1621,2022-07-09T04:53:48.000Z,BRM-DQ1VH63,352C4276,-1,Passed,585,Apply DUT Power,0.13
1622,2022-07-09T05:03:43.000Z,BRM-DQ1VH63,352C4277,-1,Passed,580,Apply DUT Power,0.127
1623,2022-07-09T05:13:43.000Z,BRM-DQ1VH63,352C4271,-1,Failed,562,Apply DUT Power,0.135
1624,2022-07-09T05:23:34.000Z,BRM-DQ1VH63,352C4271,-1,Passed,590,Apply DUT Power,0.113
1625,2022-07-09T06:01:20.000Z,BRM-DQ1VH63,352C4278,-1,Passed,640,Apply DUT Power,0.116
1626,2022-07-09T06:26:22.000Z,BRM-DQ1VH63,352C4279,-1,Passed,871,Apply DUT Power,0.123
1627,2022-07-09T06:42:58.000Z,BRM-DQ1VH63,352C4280,-1,Passed,778,Apply DUT Power,0.118
1628,2022-07-09T06:56:23.000Z,BRM-DQ1VH63,352C4281,-1,Passed,680,Apply DUT Power,0.118
1629,2022-07-09T07:09:20.000Z,BRM-DQ1VH63,352C4282,-1,Passed,969,Apply DUT Power,0.122
1630,2022-07-09T07:26:53.000Z,BRM-DQ1VH63,352C4283,-1,Passed,892,Apply DUT Power,0.119
1631,2022-07-09T08:08:55.000Z,BRM-DQ1VH63,352C4284,-1,Passed,999,Apply DUT Power,0.129
1632,2022-07-11T04:06:28.000Z,BRM-DQ1VH63,352C4285,-1,Passed,735,Apply DUT Power,0.121
1633,2022-07-11T04:18:51.000Z,BRM-DQ1VH63,352C4286,-1,Passed,599,Apply DUT Power,0.136
1634,2022-07-11T04:29:03.000Z,BRM-DQ1VH63,352C4287,-1,Passed,582,Apply DUT Power,0.118
1635,2022-07-11T04:38:56.000Z,BRM-DQ1VH63,352C4288,-1,Passed,576,Apply DUT Power,0.118
1636,2022-07-11T04:48:45.000Z,BRM-DQ1VH63,352C4289,-1,Passed,707,Apply DUT Power,0.12
1637,2022-07-11T05:02:03.000Z,BRM-DQ1VH63,352C4290,-1,Passed,737,Apply DUT Power,0.118
1640,2022-07-11T05:24:46.000Z,BRM-DQ1VH63,352C4291,-1,Passed,550,Apply DUT Power,0.124
1643,2022-07-11T05:43:39.000Z,BRM-DQ1VH63,352C4293,-1,Passed,574,Apply DUT Power,0.137
1644,2022-07-11T06:00:22.000Z,BRM-DQ1VH63,352C4294,-1,Passed,688,Apply DUT Power,0.132
